iid (0),id (1),gender (2),idg (3),condtn (4),wave (5),round (6),position (7),order (8),partner (9),pid (10),samerace (11),age_o (12),race_o (13),pf_o_att (14),pf_o_sin (15),pf_o_int (16),pf_o_fun (17),pf_o_amb (18),pf_o_sha (19),dec_o (20),attr_o (21),sinc_o (22),intel_o (23),fun_o (24),like_o,age,field_cd,race,imprace,imprelig,goal,date,go_out,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,dec,match
47,8,1,16,2,2,19,16,7,20,39,0,24,3,20,20,20,15,15,10,1,5,5,8,8,7,30,8,2,2,2,1,6,1,2,6,7,2,8,7,6,3,7,4,7,4,5,8,8,7,2,1,8,1,1
62,7,0,13,1,3,10,3,1,2,67,0,22,6,20,15,20,20,5,10,1,10,10,10,10,10,26,1,3,1,1,2,7,2,1,8,5,7,8,6,6,7,7,7,7,3,2,9,7,9,9,2,5,1,1
62,7,0,13,1,3,10,3,7,4,69,0,28,2,50,10,30,10,0,0,1,8,6,8,6,7,26,1,3,1,1,2,7,2,1,8,5,7,8,6,6,7,7,7,7,3,2,9,7,9,9,2,5,1,1
62,7,0,13,1,3,10,3,8,9,74,0,25,2,30,0,30,30,10,0,1,10,9,9,9,9,26,1,3,1,1,2,7,2,1,8,5,7,8,6,6,7,7,7,7,3,2,9,7,9,9,2,5,1,1
67,2,1,4,1,3,10,3,1,7,62,0,26,3,30,10,20,20,10,10,1,8,9,9,9,8,22,1,6,1,1,6,5,2,1,9,9,6,7,6,6,4,4,4,6,6,3,9,9,9,2,1,5,1,1
67,2,1,4,1,3,10,2,10,8,63,0,24,4,5,15,45,25,0,10,1,7,7,7,5,7,22,1,6,1,1,6,5,2,1,9,9,6,7,6,6,4,4,4,6,6,3,9,9,9,2,1,5,1,1
85,10,0,19,2,4,18,2,9,14,107,1,21,2,19,24,21,23,5,8,1,8,8,7,8,7,30,11,2,3,5,2,6,4,9,2,3,4,9,8,6,8,4,7,8,4,6,7,5,8,5,3,4,1,1
93,18,0,35,2,4,18,18,18,4,97,1,29,2,50,7,20,23,0,0,1,8,8,8,8,7,29,5,2,2,2,1,5,1,2,3,2,6,10,7,6,8,7,8,7,5,8,8,6,5,7,6,6,1,1
93,18,0,35,2,4,18,18,5,11,104,1,27,2,20,15,25,15,20,5,1,7,8,6,8,7,29,5,2,2,2,1,5,1,2,3,2,6,10,7,6,8,7,8,7,5,8,8,6,5,7,6,6,1,1
93,18,0,35,2,4,18,18,6,2,95,1,26,2,18,18,18,19,13,14,1,5,7,7,8,6,29,5,2,2,2,1,5,1,2,3,2,6,10,7,6,8,7,8,7,5,8,8,6,5,7,6,6,1,1
93,18,0,35,2,4,18,18,10,7,100,0,30,6,20,25,25,15,5,10,1,8,9,10,10,8,29,5,2,2,2,1,5,1,2,3,2,6,10,7,6,8,7,8,7,5,8,8,6,5,7,6,6,1,1
100,7,1,14,2,4,18,18,10,18,93,0,29,2,14,20,18,24,18,6,1,7,7,7,7,7.5,30,8,6,8,9,1,3,2,2,5,4,6,7,6,6,2,2,4,6,5,7,7,3,7,6,2,5,1,1
100,7,1,14,2,4,18,7,17,11,86,0,22,2,15,20,20,20,5,20,1,7,6,6,5,6,30,8,6,8,9,1,3,2,2,5,4,6,7,6,6,2,2,4,6,5,7,7,3,7,6,2,5,1,1
117,6,0,11,1,5,10,2,6,4,125,1,21,2,20,15,20,15,12,18,1,10,5,6,10,10,21,8,2,8,10,1,3,1,7,6,8,6,9,8,6,3,5,8,8,5,6,5,6,5,9,3,6,1,1
122,1,1,2,1,5,10,8,10,5,116,0,21,2,15,15,25,25,20,0,1,10,10,10,10,10,22,1,6,1,1,1,3,1,1,7,9,7,9,7,6,5,6,6,6,8,7,8,8,8,5,4,6,1,1
122,1,1,2,1,5,10,6,8,1,112,1,20,6,15,15,20,25,10,15,1,7,7,7,9,8,22,1,6,1,1,1,3,1,1,7,9,7,9,7,6,5,6,6,6,8,7,8,8,8,5,4,6,1,1
122,1,1,2,1,5,10,3,5,11,120,0,20,3,10,10,35,35,8,2,1,7,8,7,8,6,22,1,6,1,1,1,3,1,1,7,9,7,9,7,6,5,6,6,6,8,7,8,8,8,5,4,6,1,1
134,3,0,5,1,6,5,4,2,1,137,0,26,4,17.39,17.39,15.22,17.39,13.04,19.57,1,9,9,9,8,9,23,10,2,8,10,1,5,3,2,7,4,4,8,9,6,7,8,6,8,5,9,5,7,8,8,8,8,1,1
144,3,0,5,2,7,16,13,16,5,162,0,27,4,15.22,15.22,19.57,17.39,13.04,19.57,1,8,7,7,7,8,23,10,2,5,2,1,5,2,2,10,7,9,6,6,6,4,3,7,7,5,4,7,9,8,7,4,5,1,1
153,12,0,23,2,7,16,11,1,6,163,0,26,2,12,20,20,20,16,12,1,8,10,8,8,8,28,7,4,1,1,2,6,3,2,8,5,7,7,7,6,6,5,7,10,6,7,9,7,7,8,5,6,1,1
153,12,0,23,2,7,16,11,11,14,171,0,29,2,19.57,10.87,19.57,19.57,19.57,10.87,1,6,8,8,6,6,28,7,4,1,1,2,6,3,2,8,5,7,7,7,6,6,5,7,10,6,7,9,7,7,8,5,6,1,1
153,12,0,23,2,7,16,11,4,2,159,0,28,2,15.91,20.45,20.45,20.45,11.36,11.36,1,7,7,7,6,7,28,7,4,1,1,2,6,3,2,8,5,7,7,7,6,6,5,7,10,6,7,9,7,7,8,5,6,1,1
154,13,0,25,2,7,16,15,3,15,172,1,27,2,17.78,17.78,22.22,20,15.56,6.67,1,7,8,8,5,6,27,8,2,8,3,6,4,1,7,10,7,8,8,6,6,6,1,6,8,7,7,8,6,6,3,2,7,1,1
154,13,0,25,2,7,16,15,16,16,173,1,22,2,18.37,18.37,20.41,20.41,16.33,6.12,1,6,7,6,7,7,27,8,2,8,3,6,4,1,7,10,7,8,8,6,6,6,1,6,8,7,7,8,6,6,3,2,7,1,1
154,13,0,25,2,7,16,15,11,12,169,1,28,2,17.78,20,17.78,15.56,15.56,13.33,1,10,9,9,9,10,27,8,2,8,3,6,4,1,7,10,7,8,8,6,6,6,1,6,8,7,7,8,6,6,3,2,7,1,1
154,13,0,25,2,7,16,15,14,9,166,0,26,6,27.78,19.44,19.44,27.78,2.78,2.78,1,7,7,7,7,7,27,8,2,8,3,6,4,1,7,10,7,8,8,6,6,6,1,6,8,7,7,8,6,6,3,2,7,1,1
154,13,0,25,2,7,16,15,15,14,171,1,29,2,19.57,10.87,19.57,19.57,19.57,10.87,1,9,7,8,8,8,27,8,2,8,3,6,4,1,7,10,7,8,8,6,6,6,1,6,8,7,7,8,6,6,3,2,7,1,1
154,13,0,25,2,7,16,15,9,4,161,1,22,2,16.67,18.75,18.75,18.75,18.75,8.33,1,9,9,8,9,8,27,8,2,8,3,6,4,1,7,10,7,8,8,6,6,6,1,6,8,7,7,8,6,6,3,2,7,1,1
154,13,0,25,2,7,16,15,5,6,163,1,26,2,12,20,20,20,16,12,1,8,10,8,8,7,27,8,2,8,3,6,4,1,7,10,7,8,8,6,6,6,1,6,8,7,7,8,6,6,3,2,7,1,1
157,16,0,31,2,7,16,16,12,12,169,0,28,2,17.78,20,17.78,15.56,15.56,13.33,1,10,8,8,9,9,28,8,4,5,3,1,6,1,7,8,7,8,8,6,6,9,2,9,7,4,6,7,5,6,6,3,4,1,1
161,4,1,8,2,7,16,15,9,13,154,1,27,2,15.38,17.31,17.31,17.31,17.31,15.38,1,10,8,9,9,8,22,10,2,6,2,2,4,2,10,9,9,9,8,7,6,7,7,9,9,8,6,8,6,9,6,2,7,1,1
161,4,1,8,2,7,16,5,15,14,155,1,27,2,15.09,18.87,18.87,16.98,16.98,13.21,1,8,7,7,8,7,22,10,2,6,2,2,4,2,10,9,9,9,8,7,6,7,7,9,9,8,6,8,6,9,6,2,7,1,1
173,16,1,32,2,7,16,1,2,8,149,1,28,2,8.51,19.15,19.15,19.15,19.15,14.89,1,5,8,8,7,6,22,2,2,5,7,1,4,1,2,10,8,9,6,5,6,7,4,8,7,4,5,6,9,10,3,6,3,1,1
173,16,1,32,2,7,16,6,7,10,151,1,28,2,14.55,16.36,18.18,18.18,16.36,16.36,1,8,7,8,9,9,22,2,2,5,7,1,4,1,2,10,8,9,6,5,6,7,4,8,7,4,5,6,9,10,3,6,3,1,1
173,16,1,32,2,7,16,9,10,1,142,1,24,2,14.29,14.29,21.43,21.43,19.05,9.52,1,6,4,8,9,8,22,2,2,5,7,1,4,1,2,10,8,9,6,5,6,7,4,8,7,4,5,6,9,10,3,6,3,1,1
173,16,1,32,2,7,16,7,8,15,156,0,30,1,14,18,16,18,18,16,1,6,9,10,9,8,22,2,2,5,7,1,4,1,2,10,8,9,6,5,6,7,4,8,7,4,5,6,9,10,3,6,3,1,1
173,16,1,32,2,7,16,15,16,13,154,1,27,2,15.38,17.31,17.31,17.31,17.31,15.38,1,9,9,10,9,8,22,2,2,5,7,1,4,1,2,10,8,9,6,5,6,7,4,8,7,4,5,6,9,10,3,6,3,1,1
191,8,1,16,1,8,10,5,6,8,181,0,22,1,15.38,19.23,19.23,17.31,17.31,11.54,1,8,9,8,8,6,28,8,2,6,1,5,4,2,7,8,1,7,8,6,6,6,1,8,7,3,4,8,4,7,1,7,4,1,1
191,8,1,16,1,8,10,7,8,3,176,0,28,4,13.04,21.74,19.57,17.39,15.22,13.04,1,8,6,7,8,5,28,8,2,6,1,5,4,2,7,8,1,7,8,6,6,6,1,8,7,3,4,8,4,7,1,7,4,1,1
194,1,0,1,2,9,20,2,16,8,221,0,27,4,15.56,17.78,17.78,17.78,17.78,13.33,1,4,3,6,7,6,24,3,2,9,9,3,3,2,3,8,6,6,9,6,6,4,8,7,9,9,6,9,5,7,9,4,7,1,1
205,12,0,23,2,9,20,13,20,7,220,0,25,6,16.67,16.67,16.67,16.67,14.81,18.52,1,8,10,10,10,10,23,10,2,5,5,1,7,1,2,8,2,6,8,6,6,7,2,6,9,3,3,8,5,6,3,5,5,1,1
205,12,0,23,2,9,20,13,7,8,221,0,27,4,15.56,17.78,17.78,17.78,17.78,13.33,1,5,5,7,6,5,23,10,2,5,5,1,7,1,2,8,2,6,8,6,6,7,2,6,9,3,3,8,5,6,3,5,5,1,1
231,18,1,36,2,9,20,15,8,15,208,0,25,1,11.54,13.46,19.23,19.23,19.23,17.31,1,5,9,9,7,6,30,13,3,1,1,1,6,3,9,5,2,7,9,9,6,8,1,9,9,1,8,9,9,10,1,7,5,1,1
231,18,1,36,2,9,20,10,3,19,212,1,27,3,14.29,18.37,18.37,16.33,18.37,14.29,1,7,7,7,8,8,30,13,3,1,1,1,6,3,9,5,2,7,9,9,6,8,1,9,9,1,8,9,9,10,1,7,5,1,1
231,18,1,36,2,9,20,3,16,4,197,0,24,6,14,18,20,18,16,14,1,10,10,10,10,10,30,13,3,1,1,1,6,3,9,5,2,7,9,9,6,8,1,9,9,1,8,9,9,10,1,7,5,1,1
252,1,0,1,2,11,21,18,9,19,291,0,27,4,20,20,15,15,12,18,1,6,10,8,9,7,28,13,3,1,1,1,6,2,2,4,3,3,8,7,6,7,4,9,9,2,9,9,9,9,9,2,10,1,1
252,1,0,1,2,11,21,18,12,2,274,1,24,3,30,10,20,20,10,10,1,7,9,8,9,9,28,13,3,1,1,1,6,2,2,4,3,3,8,7,6,7,4,9,9,2,9,9,9,9,9,2,10,1,1
289,17,1,34,2,11,21,20,10,18,269,0,24,2,20,10,30,15,15,10,1,8,8,8,7,8,28,8,4,1,2,1,4,1,7,10,6,1,7,3,6,10,5,3,10,6,5,7,6,8,2,1,7,1,1
289,17,1,34,2,11,21,9,20,17,268,0,24,3,30,20,20,10,15,5,1,5,7,9,6,8,28,8,4,1,2,1,4,1,7,10,6,1,7,3,6,10,5,3,10,6,5,7,6,8,2,1,7,1,1
289,17,1,34,2,11,21,10,21,15,266,0,28,2,25,20,20,25,0,10,1,7,9,8,7,8,28,8,4,1,2,1,4,1,7,10,6,1,7,3,6,10,5,3,10,6,5,7,6,8,2,1,7,1,1
289,17,1,34,2,11,21,14,4,12,263,0,26,1,20,20,20,10,20,10,1,6,10,9,10,10,28,8,4,1,2,1,4,1,7,10,6,1,7,3,6,10,5,3,10,6,5,7,6,8,2,1,7,1,1
289,17,1,34,2,11,21,7,18,5,256,1,24,4,15,25,20,20,10,10,1,7,7,6,7,7,28,8,4,1,2,1,4,1,7,10,6,1,7,3,6,10,5,3,10,6,5,7,6,8,2,1,7,1,1
302,10,0,18,2,12,14,13,12,5,312,1,23,2,25,5,30,15,5,20,0,6,4,4,8,6,21,3,2,8,7,2,3,1,12,10,10,9,7,5,6,6,6,8,5,7,7,7,9,9,6,6,8,1,0
302,10,0,18,2,12,14,13,13,1,308,0,27,4,17,19,18,17,11,18,0,8,9,10,8,9,21,3,2,8,7,2,3,1,12,10,10,9,7,5,6,6,6,8,5,7,7,7,9,9,6,6,8,0,0
302,10,0,18,2,12,14,13,7,7,314,0,32,6,20,10,30,20,10,10,0,7,5,6,7,6,21,3,2,8,7,2,3,1,12,10,10,9,7,5,6,6,6,8,5,7,7,7,9,9,6,6,8,0,0
302,10,0,18,2,12,14,13,3,12,319,1,26,2,20,25,20,10,5,20,0,7,8,7,6,6,21,3,2,8,7,2,3,1,12,10,10,9,7,5,6,6,6,8,5,7,7,7,9,9,6,6,8,0,0
302,10,0,18,2,12,14,13,1,13,320,1,36,2,20,16,16,16,16,16,0,5,8,6,10,9,21,3,2,8,7,2,3,1,12,10,10,9,7,5,6,6,6,8,5,7,7,7,9,9,6,6,8,0,0
302,10,0,18,2,12,14,13,2,2,309,1,32,2,20,20,20,20,10,10,0,5,4,4,4,3,21,3,2,8,7,2,3,1,12,10,10,9,7,5,6,6,6,8,5,7,7,7,9,9,6,6,8,0,0
302,10,0,18,2,12,14,13,8,8,315,1,27,2,6.67,19.05,42.86,9.52,14.29,7.62,0,2,8,6,4,4,21,3,2,8,7,2,3,1,12,10,10,9,7,5,6,6,6,8,5,7,7,7,9,9,6,6,8,1,0
302,10,0,18,2,12,14,13,10,9,316,1,25,2,25,20,15,25,10,5,0,4,5,6,8,5,21,3,2,8,7,2,3,1,12,10,10,9,7,5,6,6,6,8,5,7,7,7,9,9,6,6,8,1,0
302,10,0,18,2,12,14,13,11,11,318,0,29,6,40,30,10,8,2,10,0,4,3,5,4,5,21,3,2,8,7,2,3,1,12,10,10,9,7,5,6,6,6,8,5,7,7,7,9,9,6,6,8,0,0
302,10,0,18,2,12,14,13,14,10,317,1,30,2,50,0,20,20,0,10,0,4,7,8,6,5,21,3,2,8,7,2,3,1,12,10,10,9,7,5,6,6,6,8,5,7,7,7,9,9,6,6,8,0,0
302,10,0,18,2,12,14,13,6,6,313,1,27,2,19,13,18,18,10,22,0,3,6,4,8,4,21,3,2,8,7,2,3,1,12,10,10,9,7,5,6,6,6,8,5,7,7,7,9,9,6,6,8,0,0
302,10,0,18,2,12,14,13,4,4,311,0,29,4,50,20,10,10,5,5,0,4,0,2,0,3,21,3,2,8,7,2,3,1,12,10,10,9,7,5,6,6,6,8,5,7,7,7,9,9,6,6,8,1,0
302,10,0,18,2,12,14,13,5,14,321,1,29,2,30,15,15,20,10,10,0,6,6,7,8,6,21,3,2,8,7,2,3,1,12,10,10,9,7,5,6,6,6,8,5,7,7,7,9,9,6,6,8,0,0
302,10,0,18,2,12,14,13,9,3,310,1,25,2,24,15,20,20,8,13,0,6,6,5,7,4,21,3,2,8,7,2,3,1,12,10,10,9,7,5,6,6,6,8,5,7,7,7,9,9,6,6,8,0,0
310,3,1,6,2,12,14,10,6,15,307,0,27,4,10,20,20,15,20,15,0,4,6,6,4,4,25,5,2,7,8,1,3,1,10,2,2,3,7,6,6,3,8,5,9,8,7,9,5,6,5,3,6,1,0
310,3,1,6,2,12,14,12,8,3,296,1,28,2,15,20,35,15,5,10,0,6,5,5,3,2,25,5,2,7,8,1,3,1,10,2,2,3,7,6,6,3,8,5,9,8,7,9,5,6,5,3,6,0,0
310,3,1,6,2,12,14,6,2,1,294,0,30,4,20,20,35,5,10,10,0,5,6,5,5,4,25,5,2,7,8,1,3,1,10,2,2,3,7,6,6,3,8,5,9,8,7,9,5,6,5,3,6,0,0
310,3,1,6,2,12,14,9,5,14,306,0,22,4,16,20,19,16,18,11,0,7,6,6,6,6,25,5,2,7,8,1,3,1,10,2,2,3,7,6,6,3,8,5,9,8,7,9,5,6,5,3,6,0,0
310,3,1,6,2,12,14,1,11,13,305,0,29,4,10,47,16,12,3,12,1,8,7,8,6,7,25,5,2,7,8,1,3,1,10,2,2,3,7,6,6,3,8,5,9,8,7,9,5,6,5,3,6,0,0
310,3,1,6,2,12,14,2,12,11,303,1,33,2,20,25,25,10,15,5,0,7,5,7,3,4,25,5,2,7,8,1,3,1,10,2,2,3,7,6,6,3,8,5,9,8,7,9,5,6,5,3,6,0,0
310,3,1,6,2,12,14,3,13,8,301,1,34,2,20,20,20,20,10,10,0,3,7,7,2,2,25,5,2,7,8,1,3,1,10,2,2,3,7,6,6,3,8,5,9,8,7,9,5,6,5,3,6,1,0
310,3,1,6,2,12,14,8,4,12,304,1,28,2,5,20,25,25,15,10,0,8,7,9,2,3,25,5,2,7,8,1,3,1,10,2,2,3,7,6,6,3,8,5,9,8,7,9,5,6,5,3,6,1,0
310,3,1,6,2,12,14,14,10,5,298,1,22,2,10,30,20,10,15,15,0,7,7,8,6,7,25,5,2,7,8,1,3,1,10,2,2,3,7,6,6,3,8,5,9,8,7,9,5,6,5,3,6,0,0
310,3,1,6,2,12,14,5,1,2,295,1,30,2,10,18,20,16,16,20,1,6,9,10,5,6,25,5,2,7,8,1,3,1,10,2,2,3,7,6,6,3,8,5,9,8,7,9,5,6,5,3,6,0,0
310,3,1,6,2,12,14,4,14,6,299,0,24,4,10,40,10,20,10,10,0,8,8,8,8,8,25,5,2,7,8,1,3,1,10,2,2,3,7,6,6,3,8,5,9,8,7,9,5,6,5,3,6,0,0
310,3,1,6,2,12,14,7,3,7,300,1,35,2,15,20,25,15,15,10,0,6,9,10,7,4,25,5,2,7,8,1,3,1,10,2,2,3,7,6,6,3,8,5,9,8,7,9,5,6,5,3,6,0,0
310,3,1,6,2,12,14,11,7,4,297,1,21,2,25,25,15,15,10,10,1,7,8,9,7,7,25,5,2,7,8,1,3,1,10,2,2,3,7,6,6,3,8,5,9,8,7,9,5,6,5,3,6,1,1
311,4,1,8,2,12,14,3,8,8,301,0,34,2,20,20,20,20,10,10,1,7,8,9,7,7,29,8,4,1,1,2,6,1,7,10,8,9,10,7,6,8,9,1,7,4,6,8,10,10,9,8,8,1,1
316,9,1,17,2,12,14,6,3,1,294,0,30,4,20,20,35,5,10,10,1,8,9,9,9,8,25,8,2,3,3,2,4,1,7,9,3,5,7,6,6,6,4,6,9,5,4,4,7,9,4,1,5,1,1
316,9,1,17,2,12,14,12,9,3,296,1,28,2,15,20,35,15,5,10,1,9,8,8,9,8,25,8,2,3,3,2,4,1,7,9,3,5,7,6,6,6,4,6,9,5,4,4,7,9,4,1,5,1,1
316,9,1,17,2,12,14,7,4,7,300,1,35,2,15,20,25,15,15,10,1,8,9,9,10,9,25,8,2,3,3,2,4,1,7,9,3,5,7,6,6,6,4,6,9,5,4,4,7,9,4,1,5,1,1
316,9,1,17,2,12,14,4,1,6,299,0,24,4,10,40,10,20,10,10,1,10,10,10,10,9,25,8,2,3,3,2,4,1,7,9,3,5,7,6,6,6,4,6,9,5,4,4,7,9,4,1,5,1,1
316,9,1,17,2,12,14,11,8,4,297,1,21,2,25,25,15,15,10,10,1,7,7,7,8,7,25,8,2,3,3,2,4,1,7,9,3,5,7,6,6,6,4,6,9,5,4,4,7,9,4,1,5,1,1
322,1,0,1,1,13,9,1,2,6,337,0,28,2,17,17,17,17,16,16,1,9,9,9,7,8,34,3,4,2,1,2,2,2,2,8,7,7,6,6,6,9,3,6,7,2,8,8,8,8,3,1,9,1,1
344,4,0,7,2,14,18,9,17,4,364,1,27,3,25,25,25,15,10,0,1,8,7,8,10,8,26,13,3,1,3,3,4,3,9,9,7,5,6,7,6,4,3,9,4,4,9,9,9,9,9,5,5,1,1
344,4,0,7,2,14,18,9,16,6,366,0,27,2,14,18,17,16,15,20,1,8,9,9,8,8,26,13,3,1,3,3,4,3,9,9,7,5,6,7,6,4,3,9,4,4,9,9,9,9,9,5,5,1,1
344,4,0,7,2,14,18,9,1,17,377,0,26,4,25,20,10,20,15,10,1,8,8,8,7,7,26,13,3,1,3,3,4,3,9,9,7,5,6,7,6,4,3,9,4,4,9,9,9,9,9,5,5,1,1
344,4,0,7,2,14,18,9,11,9,369,0,25,2,17,18,28,27,5,5,1,10,8,9,10,8,26,13,3,1,3,3,4,3,9,9,7,5,6,7,6,4,3,9,4,4,9,9,9,9,9,5,5,1,1
362,2,1,4,2,14,20,7,18,9,349,1,33,2,25,20,10,20,20,5,1,4,7,9,7,8,30,1,2,1,1,1,4,3,1,8,2,1,9,6,6,6,4,7,6,4,6,6,6,6,7,2,9,1,1
362,2,1,4,2,14,20,19,10,14,354,1,22,2,20,10,20,20,20,10,1,4,10,10,10,7,30,1,2,1,1,1,4,3,1,8,2,1,9,6,6,6,4,7,6,4,6,6,6,6,7,2,9,1,1
362,2,1,4,2,14,20,11,2,11,351,0,35,4,15,15,30,15,15,10,1,7,7,7,7,7,30,1,2,1,1,1,4,3,1,8,2,1,9,6,6,6,4,7,6,4,6,6,6,6,7,2,9,1,1
362,2,1,4,2,14,20,8,19,3,343,1,32,2,5,25,20,10,15,25,1,5,5,7,7,5,30,1,2,1,1,1,4,3,1,8,2,1,9,6,6,6,4,7,6,4,6,6,6,6,7,2,9,1,1
373,13,1,26,2,14,20,7,2,9,349,0,33,2,25,20,10,20,20,5,1,9,8,8,7,8,29,8,3,3,1,2,5,2,7,7,5,8,8,7,6,3,5,9,8,2,3,4,5,9,8,2,9,1,1
373,13,1,26,2,14,20,3,18,10,350,0,31,2,12,25,25,8,15,15,1,8,8,7,7,7,29,8,3,3,1,2,5,2,7,7,5,8,8,7,6,3,5,9,8,2,3,4,5,9,8,2,9,1,1
373,13,1,26,2,14,20,11,6,11,351,0,35,4,15,15,30,15,15,10,1,9,9,9,9,9,29,8,3,3,1,2,5,2,7,7,5,8,8,7,6,3,5,9,8,2,3,4,5,9,8,2,9,1,1
376,16,1,32,2,14,20,4,7,16,356,0,27,2,15,25,20,20,0,20,0,5,6,7,7,7,25,8,4,10,7,2,5,2,10,4,1,4,10,5,6,7,7,3,3,9,7,9,5,6,9,5,5,0,0
376,16,1,32,2,14,20,7,10,9,349,0,33,2,25,20,10,20,20,5,0,6,4,9,2,5,25,8,4,10,7,2,5,2,10,4,1,4,10,5,6,7,7,3,3,9,7,9,5,6,9,5,5,0,0
376,16,1,32,2,14,20,2,5,2,342,0,33,3,40,15,25,5,15,0,1,7,8,10,7,7,25,8,4,10,7,2,5,2,10,4,1,4,10,5,6,7,7,3,3,9,7,9,5,6,9,5,5,0,0
376,16,1,32,2,14,20,13,16,13,353,1,25,4,15,10,25,25,10,15,1,7,7,7,6,7,25,8,4,10,7,2,5,2,10,4,1,4,10,5,6,7,7,3,3,9,7,9,5,6,9,5,5,0,0
376,16,1,32,2,14,20,12,15,12,352,0,29,6,20,20,20,10,10,20,1,7,7,8,8,8,25,8,4,10,7,2,5,2,10,4,1,4,10,5,6,7,7,3,3,9,7,9,5,6,9,5,5,0,0
376,16,1,32,2,14,20,14,17,7,347,0,26,1,30,5,10,20,30,5,1,6,7,7,6,6,25,8,4,10,7,2,5,2,10,4,1,4,10,5,6,7,7,3,3,9,7,9,5,6,9,5,5,0,0
376,16,1,32,2,14,20,5,8,1,341,1,23,4,20,20,20,20,20,0,0,8,8,10,7,5,25,8,4,10,7,2,5,2,10,4,1,4,10,5,6,7,7,3,3,9,7,9,5,6,9,5,5,0,0
376,16,1,32,2,14,20,9,12,4,344,0,26,3,15,15,15,20,20,15,1,6,6,9,9,8,25,8,4,10,7,2,5,2,10,4,1,4,10,5,6,7,7,3,3,9,7,9,5,6,9,5,5,0,0
376,16,1,32,2,14,20,3,6,10,350,0,31,2,12,25,25,8,15,15,1,6,8,8,7,7,25,8,4,10,7,2,5,2,10,4,1,4,10,5,6,7,7,3,3,9,7,9,5,6,9,5,5,0,0
376,16,1,32,2,14,20,1,4,20,360,0,24,6,20,30,10,10,10,20,0,5,6,7,5,5,25,8,4,10,7,2,5,2,10,4,1,4,10,5,6,7,7,3,3,9,7,9,5,6,9,5,5,0,0
376,16,1,32,2,14,20,16,19,8,348,1,21,4,15,25,15,15,15,15,1,7,8,10,5,5,25,8,4,10,7,2,5,2,10,4,1,4,10,5,6,7,7,3,3,9,7,9,5,6,9,5,5,0,0
376,16,1,32,2,14,20,8,11,3,343,0,32,2,5,25,20,10,15,25,0,8,8,8,6,8,25,8,4,10,7,2,5,2,10,4,1,4,10,5,6,7,7,3,3,9,7,9,5,6,9,5,5,0,0
376,16,1,32,2,14,20,20,3,15,355,0,24,2,50,20,10,5,10,5,0,7,9,9,9,6,25,8,4,10,7,2,5,2,10,4,1,4,10,5,6,7,7,3,3,9,7,9,5,6,9,5,5,0,0
376,16,1,32,2,14,20,19,2,14,354,0,22,2,20,10,20,20,20,10,0,4,10,10,3,5,25,8,4,10,7,2,5,2,10,4,1,4,10,5,6,7,7,3,3,9,7,9,5,6,9,5,5,0,0
376,16,1,32,2,14,20,11,14,11,351,1,35,4,15,15,30,15,15,10,1,7,7,8,7,8,25,8,4,10,7,2,5,2,10,4,1,4,10,5,6,7,7,3,3,9,7,9,5,6,9,5,5,0,0
376,16,1,32,2,14,20,18,1,18,358,1,26,4,20,10,25,25,10,10,1,10,10,10,10,10,25,8,4,10,7,2,5,2,10,4,1,4,10,5,6,7,7,3,3,9,7,9,5,6,9,5,5,1,1
376,16,1,32,2,14,20,6,9,17,357,1,27,4,15,20,20,20,20,5,1,5,8,9,7,7,25,8,4,10,7,2,5,2,10,4,1,4,10,5,6,7,7,3,3,9,7,9,5,6,9,5,5,1,1
387,9,0,17,2,15,19,13,17,13,409,1,23,2,20,15,20,20,10,15,0,7,6,7,6,7,25,3,2,5,2,2,7,2,3,5,5,8,8,6,6,4,3,8,7,7,8,8,7,7,8,2,6,1,0
387,9,0,17,2,15,19,13,15,10,406,0,27,4,20,20,20,20,20,0,1,8,8,8,8,9,25,3,2,5,2,2,7,2,3,5,5,8,8,6,6,4,3,8,7,7,8,8,7,7,8,2,6,0,0
387,9,0,17,2,15,19,13,11,17,413,1,26,2,10,10,30,30,5,15,0,9,8,7,7,8,25,3,2,5,2,2,7,2,3,5,5,8,8,6,6,4,3,8,7,7,8,8,7,7,8,2,6,0,0
387,9,0,17,2,15,19,13,10,1,397,1,24,2,20,21,21,22,6,10,1,10,9,9,9,9,25,3,2,5,2,2,7,2,3,5,5,8,8,6,6,4,3,8,7,7,8,8,7,7,8,2,6,0,0
387,9,0,17,2,15,19,13,19,5,401,1,31,2,35,0,25,20,0,20,0,4,5,7,7,6,25,3,2,5,2,2,7,2,3,5,5,8,8,6,6,4,3,8,7,7,8,8,7,7,8,2,6,0,0
387,9,0,17,2,15,19,13,8,9,405,0,30,1,30,25,20,15,5,5,1,9,9,9,9,7,25,3,2,5,2,2,7,2,3,5,5,8,8,6,6,4,3,8,7,7,8,8,7,7,8,2,6,0,0
387,9,0,17,2,15,19,13,6,6,402,0,29,4,25,20,15,25,10,5,1,9,7,8,6,8,25,3,2,5,2,2,7,2,3,5,5,8,8,6,6,4,3,8,7,7,8,8,7,7,8,2,6,0,0
387,9,0,17,2,15,19,13,5,3,399,1,29,2,25,10,20,20,10,15,0,8,9,7,8,7,25,3,2,5,2,2,7,2,3,5,5,8,8,6,6,4,3,8,7,7,8,8,7,7,8,2,6,1,0
